time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1625554306.38094,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,834.92993718036,863.335392532937,895.055864178321,888.000563062885,885.424192124882,860.927987696997,840.951841665146,838.371039576153,848.953473401222,849.84998676237,867.513688652807,829.318997732477,886.301303169526,865.901264579282,831.760782917781,830.109028983543,836.495666456199,852.711557327564,844.381430397424,834.770028211363,788.133237466864,805.21363624817,771.744128581488,754.445491735487,758.853081959875,663.489261405187,572.712842531054,382.73228241161,1225.48969803911,369.102966663775,536.582705647508,611.615892533868,690.446956688202,654.407365484222,654.156709053725,702.641444835131,637.837753664676,665.618509358026,634.426512686852,622.42509589508,535.672474558848,502.359433075562,453.557052640569,487.19708537716,442.741459544958,348.936957056715,370.228307939844,325.86193395363,298.718931438903,207.848502520466,156.320184237353,119.954157910428,96.0416576283438,146.5127980758,116.2454300177,161.523992025953,216.205920362972,0,2146.56772546314,4778.18459249954
1625554308.54862,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,822.243273003799,835.267621783581,861.998259859032,843.294136111476,860.563187685832,828.657951147517,823.344399385822,835.235296189044,829.077800933061,835.51421292519,842.911620515461,841.846185475708,855.294686058554,872.468910620889,846.534701001678,845.175721373964,848.109073173964,891.578375691111,889.735353911488,887.789389438734,825.382941427796,831.004211782347,805.233506506032,772.893912513225,793.545209802189,689.957245052184,585.20594665468,401.011221788119,1225.48969803911,376.789065658758,529.759379341225,596.449494928112,682.097500361935,617.991909332153,609.924585502175,638.97574288857,592.359688027469,637.99216296127,615.43480564557,573.91462779755,499.312527381399,456.711068401019,418.492532788818,440.573489896975,407.416249062307,319.931242613159,334.306745370176,286.932047704679,254.468072653526,224.414794521217,169.85287751463,146.509385364897,128.160056179763,92.1357693840997,62.6498204307083,9.8488578017961,85.615419172016,0,2146.56772546314,4778.18459249954
1625554308.5713,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,793.197327277393,822.289486738095,853.998243557913,855.561803728988,847.604270871732,814.650845454665,813.801572866507,816.005514687248,820.992691806693,823.097199606462,837.640137529238,834.144471899203,868.288546509742,858.250546169357,858.250546169357,839.678509907214,844.037913840368,876.527809028327,878.333080328869,867.066894766488,822.268204419945,846.56777637706,781.923909341568,769.041611357929,777.76410305439,671.241387281803,579.492881750932,398.362899878992,1225.48969803911,369.510486995971,518.960499460219,572.469213146,649.442838131271,600.770338815092,594.068177905533,649.30809328084,574.157643857504,633.06397780951,599.332962550868,570.543600437337,471.001061569929,435.901364989833,405.597090719349,428.900920959608,398.94485834511,295.162667016003,338.001479286704,305.026228380446,279.780270927026,200.262327960103,139.089898986231,128.949602558519,96.0416576283438,139.014387744578,108.46197490365,138.397976863826,184.043473125237,0,2146.56772546314,4778.18459249954
1625554308.61879,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,855.347882443161,877.155060408364,908.403544687052,900.99334070791,897.873599121836,880.640675871834,864.118626115651,852.217108488207,855.537258101598,855.430885577555,875.342789997153,889.841558930577,867.166650650266,885.009039501857,892.2875097187,908.766746750782,915.122396185341,867.952187623258,860.584103966603,866.298447418671,890.586885149338,856.06132957867,853.150631483093,847.972287283022,780.477417994909,737.791298403553,639.118924770656,384.837628097877,1225.48969803911,354.189214968497,577.862440378331,649.326574229024,629.682459657247,683.094429782589,679.653588234477,657.301300774614,667.167894911019,601.881217517211,569.413733589207,549.193044384213,573.45444457254,538.543405864374,503.191812334024,428.687531892403,394.554178789175,392.104577887073,321.908372056397,285.616876252087,251.445819213603,214.410820622468,215.573653306706,182.428068015862,153.95129099816,130.862523283024,115.169440391104,181.135308540329,253.568531170569,0,2146.56772546314,4778.18459249954
1625554308.62382,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,860.30750316384,889.082673321216,924.062768430803,922.852642625029,904.111165731294,886.889508337989,856.182807582586,857.106761144725,880.02556781039,878.865746288931,887.899205991311,873.970823311625,930.029031804922,894.519424048466,867.66641055189,874.95371306144,872.961052968573,898.516555217543,901.160363087503,884.683559245904,884.683559245904,881.472064219848,831.002406735384,804.070270560975,802.7758093017,717.699797965696,616.183414252607,403.546775479621,1225.48969803911,379.947364775702,551.849617196569,623.257571153372,672.971024636277,658.801942923668,649.603725358776,678.472549186774,624.200288369046,638.72685868061,618.411675180862,602.605177541647,537.596502964817,496.06451193368,455.377865074709,468.465580379178,442.163996725197,347.50827328281,368.27435425237,320.151526624503,290.496127340796,204.43091742689,166.291912010176,131.103012932579,108.041658632215,153.40469353967,138.708327075198,121.004132160848,109.165012710117,0,2146.56772546314,4778.18459249954
1625554308.64651,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,879.014220590316,886.108345519892,902.800088613199,897.224609559947,916.308354212707,891.96412483911,875.192550242517,872.255123229437,846.191467695107,855.379447964469,866.180697083466,892.977603302569,866.270742897392,866.35847084218,910.306541775901,911.390695585598,911.847026644272,866.480236358568,856.028621016844,842.769244811413,866.954439402671,821.956811517491,853.197515233138,838.222524154535,770.778826901725,740.709119695444,649.284221277554,392.922384193113,1225.48969803911,372.625817677734,606.512984197371,680.308753434792,668.92899473711,713.477399782222,716.347680948295,716.347680948295,693.608679299791,630.124590854856,602.090524755207,579.410907733018,615.958602505071,589.068756598073,535.882449796595,438.731124950122,411.895617845104,429.610288517396,332.677020546956,292.138665705175,258.565272223476,282.639346163976,260.768096208106,238.096619043614,211.026064740828,102.396288995256,80.2620707432845,47.5184174820669,127.988280713509,0,2146.56772546314,4778.18459249954
1625554308.65908,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,598.371957899098,622.723855332362,654.46466673152,652.659942083165,657.438210024334,640.52556545387,627.063792608057,627.37628262471,610.568587465815,607.6322901229,621.845640010445,649.727635244184,616.501419300881,633.688409235959,655.234309236017,656.196616876375,664.95864533067,614.467248923814,614.550242046979,601.149731764059,647.278919786517,597.030149992444,624,613.042412888374,540.648684452298,540.600591934563,469.359137548211,270.599334810712,1225.48969803911,264.0018939326,435.197656243689,494.030363439334,476.11448203137,522.345670988092,525.236137370612,475.714199914192,520.112487833161,451.95796264697,433.761455180149,421.275444335413,454.762575417107,424.905871929302,404.040839519967,322.26231551331,298.939793269481,322.149033833721,243.100802137714,211.059233391956,189.76301009417,204.156802482798,203.924005453012,179.747044481961,157.664200121651,85.4224794770089,70.0357051795725,49.1934955049954,36.1386219991853,0,2146.56772546314,4778.18459249954
1625554308.66933,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,623.899030292563,639.66944588592,655.446412760036,658.59927118089,645.019379553824,623.76037065527,615.468926916705,605.082638984131,624.891990667187,631.400031675641,639.182290117616,620.515914380929,634.655812232111,653.918955223046,628.287354639579,637.251912511842,633.997634064986,647.000772797066,644.274010029894,642.776788628837,616.367585130821,633.846195855114,591.222462360827,588.616173749923,575.195618898475,516.643010211113,445.892363693302,293.450166127061,1225.48969803911,280.257024889654,413.088368270035,460.756985839607,508.607903988918,489.376133459735,492.061987964931,517.228189487,475.184174820669,493.568637577389,477.269316005125,465.026880943457,413.827258647857,387.377077277425,363.093651831039,371.614047097254,346.29611606254,286.714143355364,301.199269587428,277.041513134765,246.876487337292,185.625968010944,170.390727447241,132.608446186508,119.920807202086,152.43359209833,137.266164804004,175.282628916844,219.200821166345,0,0,4778.18459249954
1625554308.67422,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,623.246339740556,639.613164342323,659.018967860562,664.006777073849,650.730358904516,643.094083319074,630.575134302012,623.284846599049,631.446751515914,632.349586858409,633.000789888923,637.699772620314,662.824260268135,645.843634326452,642.08800019935,637.66840912813,650.209966087879,635.560382654552,638.859139403985,636.839854280493,633.482438588474,630.017460075513,609.029555933043,601.506442193265,565.721663011061,531.413210223457,458.350302716165,285.804128731549,1225.48969803911,268.88101457708,417.690076492128,473.228274725845,488.193609134737,502.538555734781,507.823788336072,504.57506874597,494.692833988931,476.589970519733,461.741269543886,441.823494169335,418.034687555949,391.031968002617,360.234645751904,342.778354042375,331.006042240923,291.238733687674,275.697297774207,255.180328395431,222.784649381415,171.72361514946,165.096941219394,137.379037702264,120.768373343355,136.693086877135,113.216606555752,157.508729916789,203.403539792207,0,2146.56772546314,4778.18459249954
1625554308.68078,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,818.210853020174,853.160008439214,897.55779758186,893.784090258939,897.866916641882,885.261543274077,874.877134230859,863.145989969252,838.215366120187,850.191154976338,864.919071358702,896.465280978578,870.166076102717,876.597969424981,913.073929098844,927.068498008642,932.019313104616,868.498704662247,865.754006632369,840.059521700695,895.446257460491,835.53336258943,866.5298609973,849.751140040424,759.052040376679,757.242365428665,655.934447944305,390.655858781102,1225.48969803911,377.985449455399,605.071896554451,684.415809285554,661.356182400981,736.198342839754,721.956369872862,656.542458642242,710.405517996588,627.953023720724,591.274048136733,568.796976081976,618.427845427419,583.95376529311,547.366422061127,430.726131085635,410.581295238836,434.424907204916,328.173734476116,283.097156467528,251.336427920825,285.828619980575,263.531781764553,242.167297544487,215.448369685175,113.145923479372,80.2309167341369,82.6619622317303,106.254411673116,0,2146.56772546314,4778.18459249954
1625554308.68444,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,845.766516244288,865.379685456043,891.026374469353,884.552994455392,875.626061740969,848.959951941197,840.402879576219,825.408989531856,857.168594851678,861.404666808812,877.437177238348,869.787330328512,916.314902203385,901.346770116807,877.243409778609,881.908158483637,891.697818770462,912.386979302094,906.188722066215,899.067294478005,851.551525158637,879.208735170437,829.36722867497,826.202154439215,808.412023661202,718.624380326746,628.245970938135,413.859879669436,1225.48969803911,392.127530275547,580.882087862933,653.176852008704,713.454273236905,685.058391671834,689.882598707925,715.060836572665,669.964178146862,687.945492026803,667.077206925855,648.089499992092,575.445914052746,536.482059345883,491.717398512601,510.313629055701,477.677715620061,389.856383813322,397.362554853876,357.328980072985,338.60005906674,252.031744032374,223.376364013742,190.286625909442,167.764716195033,213.243991709028,177.552809045647,217.204972318775,258.381500885803,0,2146.56772546314,4778.18459249954
1625554308.70154,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,575.640512820284,602.162768692984,635.752310259271,626.409610398819,638.050154768416,623.17333062319,616.162316277132,613.159848652861,600.530598720831,605.307359942038,614.721074960018,644.165351443246,608.13896438232,634.331143804244,658.824711133394,670.648939460878,670.946346588161,631.347764706584,621.264838856989,618.809340588844,647.78082713214,612.995921683008,637.797773592853,616.682252055303,553.940430010304,553.263047744922,482.108908857739,280.927036790694,1225.48969803911,266.492026147125,457.219859586173,508.464354699521,493.049693235885,539.889803571062,539.416351253834,489.123706233914,522.687287008207,463.43176412499,435.298747988092,416.524909219125,458.946619989733,438.649062463377,404.123743425204,319.419786487938,301.346976092344,325.006153787894,236.78260071213,210.857771969638,194.023194489731,200.11246837716,202.039600078796,182.175739328814,160.589538887189,105.019045891686,78.7718223732319,59.6657355607052,42.2018956920184,0,2146.56772546314,4778.18459249954
1625554308.9153,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,603.623226855959,617.170964968379,638.627434424798,636.295528822889,633.344298150698,614.143305752004,607.497325096992,611.079372913208,605.793694255726,612.092313299228,621.29703041299,628.401145765983,640.68088780609,631.323213576057,647.429532845081,660.382464939826,665.553153399486,639.616291224669,635.617023057124,620.008064463681,645.135644651573,620.859082240085,620.880825923945,603.431851993247,552.793813279418,535.788204424099,457.961788799022,280.401497856199,1225.48969803911,265.601204816544,429.838341705344,489.094060483257,482.114094380158,524.474975570808,527.956437596891,496.058464296296,520.326820373503,467.693275555679,445.18984714389,438.326362428727,461.078084493288,434.308646011106,399.712396605359,344.398025546024,332.800240384529,326.891419281694,269.284236449147,247.523736235538,231.700237375796,206.693009073844,198.285148208332,166.138496441975,155.589202710214,128.269248068272,127.310643702716,160.461833468274,204.298800779642,0,2146.56772546314,4778.18459249954
1625554310.54882,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,621.560938283609,632.908366195297,646.6877144341,641.021840501554,633.128738883333,607.559050628003,607.704698023637,608.981116291794,613.277261929708,627.503784849143,636.180005973152,624.270774584234,655.625655385754,663.069377968852,638.028212542361,644.845717982216,640.694935207077,674.022254825462,678.401061319925,664.754089870833,616.032466676879,634.640055464513,595.036973641134,577.353444607374,599.854148939557,511.621930726195,440.855985555374,309.342851865046,1225.48969803911,294.3637205907,415.193930591477,470.179752860542,545.605168597219,490.102030193714,495.980846404375,521.475790425596,485.8199254868,529.157821448384,513.638978271704,486.704222295225,410.319387794435,388.011597764809,357.359762704197,384.707681233427,353.990112856277,277.416654150395,293.993197200207,264.342580754596,244.769279118112,197.524682002022,146.38647478507,127.094453065427,112.605506082074,136.605270762149,123.369364106329,98.9545350148238,96.7677632272236,0,2146.56772546314,4778.18459249954
1625554310.5489,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,431.167021002303,459.064265653514,488.541707533758,485.267967209871,453.789598823067,445.808254746365,446.950780287942,466.012875358611,488.123959665985,515.520125698309,519.138709787664,510.330285207531,554.228292312834,538.71699434861,528.109837060436,549.03278590627,550.753120735598,564.836259459323,579.387607737687,586.255916814492,567.959505598771,590.698738783147,546.765031800681,533.548498264216,549.741757555309,497.363046476113,423.104006126153,286.43498389687,1225.48969803911,286.66531007431,436.660050840468,511.578928416721,573.328003851199,586.191948085267,598.334354688079,656.144039064594,623.339393909931,645.03100700664,653.668111506137,628.2014008262,607.398551200116,589.627848731723,560.393611669512,565.74375825103,541.510849383463,488.589807507279,492.016259893919,467.269729385502,443.88849951311,393.395475317142,373.405945319568,347.910908135977,337.379608156747,352.903669575707,340.658186456747,322.051238159396,294.390896598383,0,2146.56772546314,4778.18459249954
1625554310.54932,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,617.154761789942,628.083593162566,646.606526413089,639.519350762743,631.294701387553,615.403932389126,612.000816992919,606.099826761236,619.513518819404,623.542300088775,625.179974087462,629.11445699491,654.835857295552,666.643082916188,641.171583899349,635.824661365065,645.155020130821,668.893115527436,651.954753031221,657.647321898295,622.49176701383,636.611341400701,599.163583673107,583.723393397935,584.303003586324,520.962570632478,451.738862618659,298.223070871454,1225.48969803911,285.938804641832,425.381005687842,478.072170283944,532.634959423431,504.507680813682,514.075869886926,532.658427136941,494.540190480005,509.848016569644,500.176968682086,481.087310163135,421.170986655064,383.981770400627,357.435308832242,376.384112310815,348.209706929603,280.0303554974,288.729977660789,263.030416492086,235.771075410026,172.12204972054,135.236829303263,116.090481952656,105.261578935526,129.711217710728,119.037809119624,157.762479696536,202.158353772482,0,2146.56772546314,4778.18459249954
1625554310.56229,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,619.19463821968,625.920921522839,637.323308847244,630.698818771686,638.48649163471,621.503016887288,613.430517662759,612.288330772358,603.831102213193,607.506378567337,624.443752470949,642.358933930244,648.297771089798,642.096565946276,657.998480241406,665.570432035559,672.586053973765,646.250725338084,641.16924442771,632.772470956188,634.496650897387,615.223536610881,624.830376982426,611.189823213705,575.730839889614,534.658769683992,467.068517457557,290.084470456452,1225.48969803911,279.358193006756,439.137791587105,493.851192162174,518.929667681469,529.461991081513,530.654313089039,500.48976013501,520.297030550819,486.815159994017,465.116114534855,438.753917361429,457.686573978307,428.514877221317,404.199208311941,341.525987298185,310.937292713499,318,251.334438547526,224.955551165114,197.428468058687,216.020832328736,197.200405679096,184.393600756642,160.654909666652,99.724620831568,72.4706837279738,20.8086520466848,69.2026011071838,0,2146.56772546314,4778.18459249954
1625554310.56701,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,594.095110230677,616.62306152138,642.010124530759,634.255469034363,643.562739754253,628,625.173575897126,611.020457922646,604.665196617103,612.09884822633,619.264886781093,643.939438146166,623.077041785364,642.658540750841,673.314933742005,672.657416520475,668.946933620298,644.546352095798,631.398447891662,625.741959596765,661.309307359272,633.772829963545,635.109439388205,621.051527652899,559.8803443594,559.8803443594,473.091957234532,281.25611104472,1225.48969803911,269.312086620709,455.495334773036,508.095463471187,494.629154013388,546.77326196514,555.427763079953,515.861415498387,540.41558082646,471.247281159266,451.97566306163,438.749358973891,467.386349822072,441.321877998361,402.359292175538,333,302.535948277225,317.844301506256,251.984126484189,230.464747846607,197.306867594618,197.952014387326,184.010869244184,172.707845797462,145.086181285469,94.8736001214247,82.4924238945614,108.673823895177,158.685223004538,0,2146.56772546314,4778.18459249954
1625554311.59824,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,807.961013910944,819.43639167418,827.290759044243,822.343602151801,824.083126874953,797.381966186846,788.6000253614,781.010243210676,791.679227970521,802.000623441154,812.07388826387,809.33861887346,817.633781102518,833.657003809121,819.475441974926,822.311376547838,818.269515502075,841.842027936358,833.144645304763,831.081223467358,768.261023350788,779.214989588881,741.38519003282,731.600984143679,728.786662885649,643.417438371078,552.293400286478,379.82364328725,1225.48969803911,357.022408260322,500.257933470325,565.173424711389,642.448441511068,595.322601620332,591.585158704983,611.530865942186,569.197680951003,611.624067544762,584.193461106849,556.167241034565,477.099570320494,438.426732761587,409.575389885672,419.505661463585,380.21704327923,307.084678875388,307.95616571194,277.892065377909,245.605374534028,209.344214154583,160.552172205797,136.400146627487,124.145076422708,106.282642044691,71.5681493403316,16.2788205960997,73.5459040327876,0,2146.56772546314,4778.18459249954
1625554311.60071,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,722.321950379469,751.920208532794,787.429361911277,783.420704347288,780.426165630036,752.845933773969,745.959784438813,751.053926159767,767.120590259445,764.922218267975,783.855216222996,768.208305083979,812.271506332704,805.491775252858,783.68488565239,775.644892976161,778.237110397596,816.47106501088,798.980600515432,798.840409593806,742.91991493027,764.357246318762,715.241218051644,694.847465275653,712.059688509327,612.329976401613,520.358530246214,359.477398455035,1225.48969803911,341.855232518094,478.724346571177,540.959333037152,613.921819126833,561.777536040736,559.128786595718,594.535953496506,533.757435545398,580.490309996644,562.523777275237,538.799591685072,432.130767245287,404.499690976396,377.339369798594,410.703055747093,382.844615999755,269.703540948205,309.012944712677,279.157661546303,255,194.486503387767,152.121661836834,125.924580602835,119.100797646363,143.840189098875,136.330480817754,155.595629758679,187.480665669823,0,2146.56772546314,4778.18459249954
1625554311.60117,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,757.335460677763,777.136410162334,806.70502663613,792.197576365896,778.89216198393,762.261110119098,759.027008742113,761.237150958885,768.274039649916,778.00257068984,778.411844719747,775.476627629744,820.741128493022,810.961158132743,778.88638452601,792.190002461531,794.051005918386,814.631204901948,806.876694421149,801.803591910139,766.655724559597,769.761001870061,732.30116755335,707.129408241518,699.220280026259,629.038949509488,544.614542589527,357.91200035763,1225.48969803911,338.496676497717,499.168308288898,551.341092246896,598.141287657022,580.775343829264,585.0299137651,604.602348655709,560.325798085364,572.188780036799,557.826137788469,522.603099875996,454.17287457531,421.940754134985,381.211227536651,400.780488547035,373.879659783733,294.108823397055,316.284681892753,277.00180504827,254.118082788297,181.002762409859,150.840975865313,124.402572320672,108.041658632215,162.289864132052,152.554908147853,194.486503387767,250.503492989619,0,2146.56772546314,4778.18459249954
1625554312.30625,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,778.270518521677,809.884559675019,850.89658596095,832.076919521266,844.517613789079,811.172608018787,818.907809219084,814.530539636176,797.616449178426,794.071155501823,814.591922375861,848.641856144275,828.009661779378,838.600023849272,865.797320393174,873.915899843915,864.366820279446,821.477327745568,813.31236311764,796.655508987417,828.046496279043,780.848897034503,794.795571200545,777.208466243131,700.594033660008,683.401053554939,587.442763169315,341,1225.48969803911,320.918992893845,540.690299524599,597.649562871086,577.488528024583,632.310050529011,630.619536646305,575.78468197756,611.138282224244,521.418258215034,514.843665591799,483.264937689463,526.340194171032,495.924389398223,456.859934772136,337.326251572569,304.795013082563,338.375531030245,232.16588896735,191.815015053567,161.987653850533,171.187032219149,155.347996446687,142.172430520126,110.724884285331,42.2018956920184,61.5548535860496,92.0054346220918,130.084587864973,0,2146.56772546314,4778.18459249954
1625554312.32117,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,799.184584435911,823.408768474079,850.931254567606,846.017139306291,839.321749986261,822.521124348791,805.141602452637,810.798371976659,818.308621487028,830.414354403872,853.73825028518,833.189654280465,891.403387922662,862.963498648697,838.978545613653,850.281129979961,829.276793356718,872.321615002173,861.176520813242,851.532735718363,785.7868667775,814.926377042736,751.082552054034,723.069152986075,748.312768833995,643.280654147162,550.572429385998,375.24658559406,1225.48969803911,354.005649672431,500.783386305896,552.080610056177,641.374305690523,581.82643460056,581.344132162698,619.697506853142,554.477231272845,607.949011019839,591.003384085066,550.921046974973,451.159616987159,414.237854378375,393.44885309275,412.077662583159,383.356231200172,278.352294763309,309.273341883842,265.663320765212,242.825039894983,159.36436239009,104.694794521982,80.3616824114578,65,81.3203541556479,69.8713102782537,96.7677632272236,145.784086923093,0,2146.56772546314,4778.18459249954
1625554312.3834,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,781.973145318943,821.788902334413,863.48190484804,865.587661649587,865.640225497868,842.333069515854,830.095175266066,836.000598085911,831.159431156261,843.696627941584,849.039457269213,853.141254423908,893.949103696625,870.380376617028,847.897399453495,852.910898042697,854.794127261062,873.038372581641,870.129300736391,853.427208378078,815.185868376041,807.678772780367,773.235410466955,744.640853029163,746.840009640619,667.720001198107,564.415626998403,377.773741808506,1225.48969803911,358.699038192187,491.304386302423,566.484774729207,631.804558388114,588.67308414773,568.600035174111,585.041878842874,560.575597042897,587.575527060139,565.010619369229,538.647380017763,455.439348322035,427.85511566417,388.16104905052,393.153913881065,362.08424434101,284.541736833105,276.739950133695,240.160363090998,205.650188426853,163.783393541592,114.612390255155,94.0053189984482,64.8845127900333,60.7453701939498,44.7213595499958,50.60632371552,72.2495674727538,0,2146.56772546314,4778.18459249954
1625554312.38651,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,554.203031388317,582.179525576089,613.514466007119,611.733602150479,621.111906181165,597.081234004218,616.322156019074,654.899228889453,644.540146150727,685.580775693135,695.880736908272,723.946130592601,749.808642254809,744.347365146139,753.064406276117,755.028476284173,773.60713543762,763.754541721357,800.10561802802,783.607682453407,753.637844060395,738.610858300905,730.737983137595,710.696841135515,730.492984223668,638.529560787909,545.432855629362,377.597669484334,1225.48969803911,371.748570945471,554.389754595086,653.049002755536,730.917916048033,750.042665453106,757.715645872513,773.600025853154,769.349075517739,801.167273420476,801.101741353743,765.138549545113,772.233772895229,723.581370683353,697.849553987104,676.920231637377,641.049920053033,602.581944634919,560.061603754444,534.206888761274,497.459546093951,489.437432160639,438.001141551024,422.170581637328,388.603911457412,354.153921339296,328.562018498791,268.464150306889,216.37236422427,0,2146.56772546314,4778.18459249954
1625554312.3868,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,786.667019773932,805.48743006952,833.00060023988,835.389729407778,821.340367935243,815.30485096067,797.276614482076,791.334316202703,792.455046043623,796.076001396852,811.852819173525,822.854786702976,793.140592833326,824.924238945614,852.442373418872,856.535463363894,867.513688652807,813.182636312409,804.877630450741,786.30782776213,826.892979774287,778.799075500222,789.255978754675,764.847697257434,677.018463559156,668.219275387952,577.459955321579,333.421654965601,1225.48969803911,316.033226101307,506.858954739876,585.720923307338,549.855435546472,607.145781505562,600.344068014335,553.172667437573,571.45428513574,488.853761364276,461.34152208532,453.689321011637,492.930015316576,448.753830067221,411.680701515143,306.022874961987,271.950363117978,292.027395975104,210.722566423248,169.994117545285,135.959552808914,136.297468795279,128.062484748657,96.150923032491,74.4043009509531,35.0142828000232,66.573267908373,102.357217625334,149.626200914145,0,2146.56772546314,4778.18459249954
1625554312.39468,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,765.22218995531,787.965735295641,815.480839750389,820.142060865068,805.225434272912,800.765258986677,780.833528993216,786.636510721439,789.167916225691,797.948619899803,809.210108686242,792.606459726389,808.755216366485,828.893841212492,828.782842486498,826.946189301335,834.820339953454,825.126050976455,819.780458415544,797.386355539145,796.553827434154,790.281595382304,755.312518100951,729.153618930881,700.220679500399,639.657720972709,543.405925620985,351.069793630839,1225.48969803911,323.681942653587,479.400667500578,551.420891878427,556.540205196354,562.641093415687,556.420704143906,567.043208230202,525.199009900057,520.793625152997,496.632661028249,476.122883297999,435.901364989833,399.320673143778,363.534042422439,344.398025546024,312.270715886072,251.753848034146,259.976922052708,216.813283725882,185.064853497362,111.018016555873,80.5046582503149,55.9016994374947,37.0135110466435,88.5889383614004,83.3546639366988,128.809937504837,177.200451466694,0,2146.56772546314,4778.18459249954
1625554312.40906,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,835.50284260438,850.412840919045,867.177605799412,862.565939508395,847.887374596414,832.236745163298,816.002450976711,823.052853709894,833.207057099254,847.079689285489,857.028587621207,850.271721275029,894.608853074907,877.638308188516,844.961537586179,858.037295226728,853.867671246546,881.76640897689,871.280666605199,857.605970128473,816.793731611599,836.949221876692,774.251251209838,745.203327958216,744.478340853513,652.725056972689,553.913350624446,374.509011907591,1225.48969803911,346.394284017505,492.278376531003,549.59348613316,625.985622838097,574.421448067532,571.854002346753,611.647774458471,554.992792745996,590.712281910576,573.467523056014,544.045034900605,447.475138974223,416.173040933696,386.970283096777,408.573126869597,370.217503638064,254.686081284392,289.663597989116,257.650926643007,231.490820552349,135.517526541772,86.4696478540303,54.7083174663597,39.8120584747888,96.5090669315583,74.2765104188397,53.4602656184946,69.065186599328,0,2146.56772546314,4778.18459249954
1625554312.41524,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,855.717827323937,861.835831234696,873.600595237892,859.467858619507,875.262817672498,836.242189799104,839.92618723314,843.102010435273,841.31623067667,851.622568982293,864.847963517288,863.826950262609,892.601814920853,877.868441168721,855.628424025289,851.310166743003,852.270496966779,888.83575535641,871.160146012201,866.464078886136,805.727621470184,819.41259448461,758.288863164955,731.707591869867,751.357438240948,638.549919740031,549.286810327719,373.700414770977,1225.48969803911,352.23003846918,478.724346571177,534.161024411179,632.339307650568,562.274843826398,558.137079936462,587.057918778037,537.800148754163,581.117888212022,572.204508895203,539.102958626643,433.530852419986,399.621070515557,372.979892219406,406.162529044716,361.669738850239,265.384626532887,289.8068322176,245.448568950809,208.633650210123,161.276160668587,106.831643252362,85,74.0067564483136,77.2528316633119,49.4772675074119,35.1710107901379,95.2732911156112,0,2146.56772546314,4778.18459249954
1625554312.5546,4343.04985004778,11583.1162042,6556.17457058611,9442.76617310839,806.240658860616,818.733778465259,841.66026400205,837.085419775067,844.076418341373,832.544293115988,831.086638082938,822.446350833901,810.570786544889,825.343564826188,834.865258589672,849.633450377279,839.29494219851,854.203722773438,866.614677927855,858.203355854543,848.901643301508,839.57429689099,825.651258098721,818.968253352961,801.137316569388,781.46337086264,773.697615351114,747.733241203038,719.873600016003,660.013636222768,572.877822925622,361.863233832894,1225.48969803911,335.839247259757,515.034950270368,579.724072296468,615.43480564557,610.708604819025,607.190250251106,591.304490089497,595.755822464204,575.003478250349,554.544858419948,526.758008956675,507,472.085797286892,433.849052090701,379.120033762396,338.079872219569,319.61226509632,251.733986581073,225.035552746672,186.686903664933,191.128229207514,163.370744014955,141.693330824002,117.923704148063,33.3016516106934,11.4017542509914,75.953933407033,151.726728034318,0,2146.56772546314,4778.18459249954
